agent,belief,policy,episode_id,household_id,day_index,question_id,object_id,object_class,t_query,answer_receptacle,truth_receptacle,correct,confidence,budget_before,budget_spent,budget_after,forced_answer,belief_accuracy
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0081,remote_1,remote,486597,coffee_table_l1,couch_l1,False,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0070,remote_1,remote,491646,coffee_table_l1,couch_l1,False,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0080,bowl_2,bowl,491857,cupboard_k1,coffee_table_l1,False,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0075,headphones_1,headphones,494599,counter_k1,couch_l1,False,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0059,plate_1,plate,495926,coffee_table_l1,sink_k1,False,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0076,medication_bottle_1,medication_bottle,496578,nightstand_b1,nightstand_b1,True,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0066,jacket_marisol,jacket,500034,chair_k1,chair_k1,True,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0058,wallet_marisol,wallet,500083,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0063,water_bottle_1,water_bottle,502367,couch_l1,nightstand_b1,False,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0067,mug_1,mug,502448,couch_l1,sink_k1,False,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0077,headphones_1,headphones,503887,counter_k1,couch_l1,False,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0057,headphones_1,headphones,504051,counter_k1,couch_l1,False,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0061,umbrella_1,umbrella,505387,entry_floor_e1,entry_floor_e1,True,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0073,wallet_marisol,wallet,510660,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,5,q0069,medication_bottle_1,medication_bottle,511046,nightstand_b1,nightstand_b1,True,1.0,2,0,2,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0103,umbrella_1,umbrella,548399,entry_floor_e1,entry_floor_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0106,headphones_1,headphones,550357,counter_k1,counter_k1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0107,bowl_1,bowl,553795,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0109,headphones_1,headphones,555002,counter_k1,counter_k1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0086,mug_2,mug,555600,couch_l1,coffee_table_l1,False,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0087,wallet_marisol,wallet,558065,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0105,blanket_1,blanket,558588,couch_l1,couch_l1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0090,charger_1,charger,558770,counter_k1,counter_k1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0091,charger_1,charger,563342,counter_k1,counter_k1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0095,mug_1,mug,563878,couch_l1,cupboard_k1,False,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0088,keys_marisol,keys,564837,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0084,charger_1,charger,567321,counter_k1,counter_k1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0110,bowl_1,bowl,569347,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0102,blanket_1,blanket,569957,couch_l1,couch_l1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0094,medication_bottle_1,medication_bottle,570253,nightstand_b1,nightstand_b1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0100,headphones_1,headphones,571674,counter_k1,counter_k1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0098,bowl_1,bowl,572402,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0085,book_1,book,575116,bed_b1,bed_b1,True,1.0,2,0,2,False,0.7058823529411765
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0099,water_bottle_1,water_bottle,582619,couch_l1,nightstand_b1,False,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0092,wallet_marisol,wallet,583087,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0104,umbrella_1,umbrella,583504,entry_floor_e1,entry_floor_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0096,bowl_1,bowl,583915,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0111,headphones_1,headphones,584941,counter_k1,counter_k1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0093,headphones_1,headphones,585017,counter_k1,counter_k1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0089,mug_2,mug,587297,couch_l1,coffee_table_l1,False,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0101,book_1,book,589334,bed_b1,bedroom_floor_b1,False,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0097,plate_1,plate,593174,coffee_table_l1,sink_k1,False,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,6,q0108,medication_bottle_1,medication_bottle,593950,nightstand_b1,nightstand_b1,True,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0129,water_bottle_1,water_bottle,636018,couch_l1,nightstand_b1,False,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0120,bowl_2,bowl,637963,cupboard_k1,cupboard_k1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0122,bowl_1,bowl,638726,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0132,keys_marisol,keys,641274,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0130,bowl_1,bowl,643733,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0127,book_1,book,644024,bed_b1,bed_b1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0139,wallet_marisol,wallet,644669,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0128,charger_1,charger,645409,counter_k1,counter_k1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0117,water_bottle_1,water_bottle,646439,couch_l1,nightstand_b1,False,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0119,phone_marisol,phone,651207,counter_k1,counter_k1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0113,mug_2,mug,651753,couch_l1,coffee_table_l1,False,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0124,wallet_marisol,wallet,653659,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0118,book_1,book,654491,bed_b1,bed_b1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0136,wallet_marisol,wallet,655062,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0114,plate_1,plate,658439,coffee_table_l1,cupboard_k1,False,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0135,mug_2,mug,660956,couch_l1,coffee_table_l1,False,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0131,medication_bottle_1,medication_bottle,663075,nightstand_b1,nightstand_b1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0125,blanket_1,blanket,663225,couch_l1,couch_l1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0116,medication_bottle_1,medication_bottle,665314,nightstand_b1,nightstand_b1,True,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0138,water_bottle_1,water_bottle,666190,couch_l1,nightstand_b1,False,1.0,2,0,2,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0137,remote_1,remote,667786,coffee_table_l1,couch_l1,False,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0123,headphones_1,headphones,669082,counter_k1,counter_k1,True,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0115,wallet_marisol,wallet,671000,entry_table_e1,entry_table_e1,True,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0133,remote_1,remote,678794,coffee_table_l1,couch_l1,False,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0121,headphones_1,headphones,678946,counter_k1,counter_k1,True,1.0,2,0,2,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0,hh_001,7,q0134,plate_1,plate,679454,coffee_table_l1,cupboard_k1,False,1.0,2,0,2,False,0.5882352941176471
