agent,belief,policy,episode_id,household_id,day_index,question_id,object_id,object_class,t_query,answer_receptacle,truth_receptacle,correct,confidence,budget_before,budget_spent,budget_after,forced_answer,belief_accuracy
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,4,q002,laptop_mover,laptop,389100,desk_o,shelf_l,False,0.75,2,0,2,False,0.3333333333333333
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,4,q003,keys_periodic,keys,417900,entry_e,entry_e,True,0.5555555555555556,2,0,2,False,0.6666666666666666
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,5,q004,keys_periodic,keys,468300,entry_e,desk_o,False,0.5555555555555556,2,0,2,False,0.3333333333333333
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,5,q005,mug_static,mug,471600,counter_k,counter_k,True,1.0,2,0,2,False,0.3333333333333333
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,5,q006,laptop_mover,laptop,475500,desk_o,shelf_l,False,0.75,2,0,2,False,0.3333333333333333
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,5,q007,keys_periodic,keys,504300,entry_e,entry_e,True,0.5555555555555556,2,0,2,False,0.6666666666666666
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,6,q008,keys_periodic,keys,554700,entry_e,desk_o,False,0.5555555555555556,2,0,2,False,0.3333333333333333
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,6,q009,mug_static,mug,558000,counter_k,counter_k,True,1.0,2,0,2,False,0.3333333333333333
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,6,q010,laptop_mover,laptop,561900,desk_o,shelf_l,False,0.75,2,0,2,False,0.3333333333333333
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,synthetic_ep0,synthetic_hh,6,q011,keys_periodic,keys,590700,entry_e,entry_e,True,0.5555555555555556,2,0,2,False,0.6666666666666666
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,4,q000,keys_periodic,keys,381900,desk_o,desk_o,True,1.0,2,2,0,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,4,q001,mug_static,mug,385200,counter_k,counter_k,True,1.0,0,0,0,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,4,q002,laptop_mover,laptop,389100,shelf_l,shelf_l,True,0.625,0,0,0,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,4,q003,keys_periodic,keys,417900,desk_o,entry_e,False,0.6666666666666667,0,0,0,False,0.6666666666666666
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,5,q004,keys_periodic,keys,468300,desk_o,desk_o,True,1.0,2,1,1,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,5,q005,mug_static,mug,471600,counter_k,counter_k,True,1.0,1,1,0,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,5,q006,laptop_mover,laptop,475500,shelf_l,shelf_l,True,1.0,0,0,0,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,5,q007,keys_periodic,keys,504300,desk_o,entry_e,False,0.5454545454545454,0,0,0,False,0.6666666666666666
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,6,q008,keys_periodic,keys,554700,desk_o,desk_o,True,1.0,2,1,1,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,6,q009,mug_static,mug,558000,counter_k,counter_k,True,1.0,1,1,0,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,6,q010,laptop_mover,laptop,561900,shelf_l,shelf_l,True,1.0,0,0,0,False,1.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,synthetic_ep0,synthetic_hh,6,q011,keys_periodic,keys,590700,desk_o,entry_e,False,0.5833333333333334,0,0,0,False,0.6666666666666666
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,4,q000,keys_periodic,keys,381900,entry_e,desk_o,False,0.5555555555555556,2,1,1,False,0.3333333333333333
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,4,q001,mug_static,mug,385200,counter_k,counter_k,True,1.0,1,0,1,False,0.3333333333333333
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,4,q002,laptop_mover,laptop,389100,desk_o,shelf_l,False,0.75,1,0,1,False,0.3333333333333333
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,4,q003,keys_periodic,keys,417900,entry_e,entry_e,True,0.7777777777777778,1,1,0,False,1.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,5,q004,keys_periodic,keys,468300,shelf_l,desk_o,False,1.0,2,1,1,False,0.6666666666666666
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,5,q005,mug_static,mug,471600,counter_k,counter_k,True,1.0,1,0,1,False,0.6666666666666666
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,5,q006,laptop_mover,laptop,475500,shelf_l,shelf_l,True,1.0,1,0,1,False,0.6666666666666666
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,5,q007,keys_periodic,keys,504300,entry_e,entry_e,True,0.5555555555555556,1,1,0,False,1.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,6,q008,keys_periodic,keys,554700,entry_e,desk_o,False,0.5555555555555556,2,1,1,False,0.3333333333333333
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,6,q009,mug_static,mug,558000,counter_k,counter_k,True,1.0,1,0,1,False,0.3333333333333333
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,6,q010,laptop_mover,laptop,561900,desk_o,shelf_l,False,0.6,1,0,1,False,0.3333333333333333
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,6,q011,keys_periodic,keys,590700,entry_e,entry_e,True,0.5555555555555556,1,1,0,False,1.0
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,4,q000,keys_periodic,keys,381900,desk_o,desk_o,True,1.0,2,0,2,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,4,q001,mug_static,mug,385200,counter_k,counter_k,True,1.0,2,0,2,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,4,q002,laptop_mover,laptop,389100,desk_o,shelf_l,False,0.75,2,0,2,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,4,q003,keys_periodic,keys,417900,entry_e,entry_e,True,1.0,2,0,2,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,5,q004,keys_periodic,keys,468300,desk_o,desk_o,True,1.0,2,0,2,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,5,q005,mug_static,mug,471600,counter_k,counter_k,True,1.0,2,0,2,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,5,q006,laptop_mover,laptop,475500,desk_o,shelf_l,False,0.75,2,0,2,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,5,q007,keys_periodic,keys,504300,entry_e,entry_e,True,1.0,2,0,2,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,6,q008,keys_periodic,keys,554700,desk_o,desk_o,True,1.0,2,0,2,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,6,q009,mug_static,mug,558000,counter_k,counter_k,True,1.0,2,0,2,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,6,q010,laptop_mover,laptop,561900,desk_o,shelf_l,False,0.75,2,0,2,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,synthetic_ep0,synthetic_hh,6,q011,keys_periodic,keys,590700,entry_e,entry_e,True,1.0,2,0,2,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,4,q000,keys_periodic,keys,381900,desk_o,desk_o,True,1.0,2,1,1,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,4,q001,mug_static,mug,385200,counter_k,counter_k,True,1.0,1,1,0,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,4,q002,laptop_mover,laptop,389100,shelf_l,shelf_l,True,0.625,0,0,0,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,4,q003,keys_periodic,keys,417900,entry_e,entry_e,True,1.0,0,0,0,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,5,q004,keys_periodic,keys,468300,desk_o,desk_o,True,1.0,2,1,1,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,5,q005,mug_static,mug,471600,counter_k,counter_k,True,1.0,1,1,0,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,5,q006,laptop_mover,laptop,475500,shelf_l,shelf_l,True,0.625,0,0,0,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,5,q007,keys_periodic,keys,504300,entry_e,entry_e,True,1.0,0,0,0,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,6,q008,keys_periodic,keys,554700,desk_o,desk_o,True,1.0,2,1,1,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,6,q009,mug_static,mug,558000,counter_k,counter_k,True,1.0,1,1,0,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,6,q010,laptop_mover,laptop,561900,shelf_l,shelf_l,True,0.625,0,0,0,False,1.0
"TimetableLookup(bin=1h,days=all)+SequentialSearch","TimetableLookup(bin=1h,days=all)",SequentialSearch,synthetic_ep0,synthetic_hh,6,q011,keys_periodic,keys,590700,entry_e,entry_e,True,1.0,0,0,0,False,1.0
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,4,q000,keys_periodic,keys,381900,desk_o,desk_o,True,1.0,2,1,1,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,4,q001,mug_static,mug,385200,counter_k,counter_k,True,1.0,1,0,1,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,4,q002,laptop_mover,laptop,389100,desk_o,shelf_l,False,0.75,1,0,1,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,4,q003,keys_periodic,keys,417900,entry_e,entry_e,True,1.0,1,1,0,False,1.0
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,5,q004,keys_periodic,keys,468300,shelf_l,desk_o,False,1.0,2,1,1,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,5,q005,mug_static,mug,471600,counter_k,counter_k,True,1.0,1,0,1,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,5,q006,laptop_mover,laptop,475500,shelf_l,shelf_l,True,1.0,1,0,1,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,5,q007,keys_periodic,keys,504300,entry_e,entry_e,True,1.0,1,1,0,False,1.0
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,6,q008,keys_periodic,keys,554700,desk_o,desk_o,True,1.0,2,1,1,False,0.6666666666666666
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,6,q009,mug_static,mug,558000,counter_k,counter_k,True,1.0,1,0,1,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,6,q010,laptop_mover,laptop,561900,desk_o,shelf_l,False,0.6,1,0,1,False,0.3333333333333333
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",synthetic_ep0,synthetic_hh,6,q011,keys_periodic,keys,590700,entry_e,entry_e,True,1.0,1,1,0,False,1.0
